index,op,latency_us,ok,error
534,put,89820,true,
580,put,58278,true,
596,put,40935,true,
532,put,92509,true,
603,put,34732,true,
585,put,58347,true,
537,put,94500,true,
539,put,96725,true,
605,put,41323,true,
543,put,99557,true,
586,put,64937,true,
606,put,40954,true,
594,put,52752,true,
608,put,41748,true,
593,put,57235,true,
599,put,53029,true,
546,put,102873,true,
601,put,52982,true,
613,put,39420,true,
616,put,38365,true,
604,put,48840,true,
545,put,104781,true,
602,put,51580,true,
615,put,41965,true,
548,put,104123,true,
619,put,39903,true,
610,put,43871,true,
553,put,102514,true,
617,put,42176,true,
620,put,40737,true,
623,put,40029,true,
622,put,40383,true,
555,put,101316,true,
626,put,39547,true,
556,put,102364,true,
625,put,39685,true,
631,put,38892,true,
629,put,40107,true,
559,put,102601,true,
636,put,37384,true,
561,put,104392,true,
632,put,39943,true,
641,put,34572,true,
634,put,41394,true,
566,put,105426,true,
568,put,104408,true,
642,put,37541,true,
637,put,42543,true,
570,put,107267,true,
647,put,35122,true,
638,put,43377,true,
648,put,37185,true,
640,put,45269,true,
573,put,106007,true,
650,put,34210,true,
576,put,102890,true,
646,put,40819,true,
656,put,27931,true,
579,put,96867,true,
582,put,99362,true,
645,put,44308,true,
655,put,31324,true,
652,put,39238,true,
581,put,100451,true,
664,put,26411,true,
588,put,96317,true,
651,put,42204,true,
662,put,29476,true,
657,put,35534,true,
587,put,98233,true,
667,put,28159,true,
658,put,36193,true,
668,put,26691,true,
591,put,97168,true,
592,put,91798,true,
672,put,28170,true,
666,put,31231,true,
675,put,28397,true,
661,put,33784,true,
597,put,89122,true,
598,put,89355,true,
670,put,30654,true,
680,put,27951,true,
679,put,28956,true,
600,put,89462,true,
673,put,31484,true,
607,put,83488,true,
676,put,33865,true,
687,put,29165,true,
683,put,31306,true,
609,put,83969,true,
612,put,84683,true,
685,put,34517,true,
691,put,29355,true,
614,put,87396,true,
686,put,37254,true,
692,put,32135,true,
689,put,35845,true,
611,put,88398,true,
694,put,29816,true,
618,put,87976,true,
700,put,30923,true,
693,put,36462,true,
621,put,86729,true,
703,put,31027,true,
624,put,86502,true,
695,put,35161,true,
705,put,32143,true,
628,put,89094,true,
696,put,38857,true,
709,put,31488,true,
698,put,37574,true,
711,put,29649,true,
630,put,89552,true,
627,put,92013,true,
714,put,30638,true,
701,put,39165,true,
717,put,31207,true,
633,put,91429,true,
706,put,37157,true,
635,put,89520,true,
710,put,37153,true,
718,put,33092,true,
639,put,88686,true,
721,put,33687,true,
713,put,36904,true,
643,put,89072,true,
716,put,39394,true,
722,put,36908,true,
644,put,90244,true,
724,put,40161,true,
725,put,40085,true,
723,put,45582,true,
728,put,43966,true,
649,put,95500,true,
726,put,44977,true,
653,put,89475,true,
730,put,43409,true,
654,put,89520,true,
729,put,47225,true,
733,put,45253,true,
659,put,87455,true,
735,put,45464,true,
660,put,88452,true,
736,put,46385,true,
738,put,44337,true,
665,put,89523,true,
742,put,44046,true,
663,put,92364,true,
737,put,47655,true,
745,put,47184,true,
669,put,92274,true,
739,put,50914,true,
741,put,48638,true,
671,put,92686,true,
749,put,44600,true,
752,put,43823,true,
674,put,93022,true,
744,put,49396,true,
747,put,46587,true,
677,put,92754,true,
754,put,40999,true,
758,put,41556,true,
748,put,48080,true,
678,put,94332,true,
757,put,43469,true,
750,put,49102,true,
681,put,94945,true,
753,put,46728,true,
760,put,43996,true,
684,put,95390,true,
682,put,97981,true,
765,put,44410,true,
755,put,49136,true,
688,put,96718,true,
759,put,50769,true,
766,put,47002,true,
771,put,46857,true,
690,put,97472,true,
763,put,51586,true,
697,put,95223,true,
764,put,53881,true,
772,put,52673,true,
769,put,55678,true,
699,put,99045,true,
777,put,46756,true,
774,put,55378,true,
778,put,45534,true,
702,put,102620,true,
773,put,57402,true,
780,put,47767,true,
704,put,105050,true,
779,put,48045,true,
783,put,48402,true,
707,put,103028,true,
782,put,49472,true,
785,put,48102,true,
790,put,45206,true,
784,put,48745,true,
708,put,106148,true,
793,put,40759,true,
712,put,104308,true,
787,put,47975,true,
789,put,47648,true,
796,put,38342,true,
715,put,104609,true,
799,put,38895,true,
791,put,48277,true,
802,put,39986,true,
719,put,107435,true,
720,put,107585,true,
794,put,47659,true,
804,put,42351,true,
807,put,42932,true,
727,put,107243,true,
797,put,45723,true,
809,put,43625,true,
800,put,47351,true,
731,put,108055,true,
732,put,106835,true,
812,put,44502,true,
